"time","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2022-08-19 03:32:00,1.184,20.617,23.019,28.87,25.788
2022-08-19 03:42:00,1.182,20.616,23.019,28.869,25.791
2022-08-19 03:52:00,1.182,20.62,23.018,28.877,25.792
2022-08-19 04:02:00,1.181,20.624,23.023,28.886,25.797
2022-08-19 04:12:00,1.181,20.62,23.025,28.955,25.8
2022-08-19 04:22:00,1.181,20.62,23.028,28.957,25.802
2022-08-19 04:32:00,1.179,20.617,23.04,28.956,25.82
2022-08-19 04:42:00,1.179,20.617,23.049,28.956,25.823
2022-08-19 04:52:00,1.179,20.619,23.051,28.957,25.828
2022-08-19 05:02:00,1.179,20.619,23.054,28.972,25.839
2022-08-19 05:12:00,1.179,20.619,23.056,28.972,25.839
2022-08-19 05:22:00,1.179,20.619,23.062,28.973,25.841
2022-08-19 05:32:00,1.179,20.617,23.063,28.973,25.843
2022-08-19 05:42:00,1.181,20.62,23.064,28.973,25.843
2022-08-19 05:52:00,1.181,20.622,23.064,28.973,25.846
2022-08-19 06:02:00,1.179,20.621,23.064,28.971,25.846
2022-08-19 06:12:00,1.179,20.622,23.063,28.971,25.846
2022-08-19 06:22:00,1.181,20.622,23.065,28.973,25.848
2022-08-19 06:32:00,1.181,20.622,23.065,28.97,25.846
2022-08-19 06:42:00,1.181,20.622,23.065,28.972,25.847
2022-08-19 06:52:00,1.184,20.623,23.064,28.973,25.847
2022-08-19 07:02:00,1.186,20.624,23.064,28.973,25.846
2022-08-19 07:12:00,1.184,20.622,23.064,28.971,25.846
2022-08-19 07:22:00,1.184,20.621,23.063,28.972,25.846
2022-08-19 07:32:00,1.179,20.623,23.063,28.97,25.843
2022-08-19 07:42:00,1.179,20.623,23.064,28.972,25.844
2022-08-19 07:52:00,1.175,20.62,23.063,28.97,25.842
2022-08-19 08:02:00,1.175,20.62,23.062,28.97,25.842
2022-08-19 08:12:00,1.175,20.619,23.061,28.973,25.841
2022-08-19 08:22:00,1.175,20.619,23.064,28.972,25.841
2022-08-19 08:32:00,1.178,20.621,23.064,28.971,25.841
2022-08-19 08:42:00,1.178,20.619,23.063,28.972,25.839
2022-08-19 08:52:00,1.176,20.621,23.062,28.973,25.836
2022-08-19 09:02:00,1.178,20.619,23.064,28.971,25.837
2022-08-19 09:12:00,1.178,20.622,23.062,28.972,25.838
2022-08-19 09:22:00,1.178,20.619,23.063,28.973,25.837
2022-08-19 09:32:00,1.178,20.62,23.063,28.975,25.834
2022-08-19 09:42:00,1.178,20.617,23.061,28.976,25.832
2022-08-19 09:52:00,1.176,20.619,23.059,28.978,25.832
2022-08-19 10:02:00,1.176,20.621,23.057,28.978,25.83
2022-08-19 10:12:00,1.176,20.619,23.054,28.978,25.828
2022-08-19 10:22:00,1.179,20.62,23.054,28.973,25.828
2022-08-19 10:32:00,1.179,20.618,23.055,28.972,25.825
2022-08-19 10:42:00,1.181,20.62,23.055,28.969,25.821
2022-08-19 10:52:00,1.179,20.619,23.044,28.967,25.818
2022-08-19 11:02:00,1.177,20.618,23.044,28.962,25.815
2022-08-19 11:12:00,1.177,20.617,23.043,28.963,25.812
2022-08-19 11:22:00,1.177,20.615,23.043,28.965,25.807
2022-08-19 11:32:00,1.175,20.617,23.041,28.964,25.802
2022-08-19 11:42:00,1.179,20.616,23.042,28.961,25.798
2022-08-19 11:52:00,1.18,20.614,23.041,28.963,25.794
2022-08-19 12:02:00,1.187,20.612,23.042,28.959,25.791
2022-08-19 12:12:00,1.182,20.613,23.04,28.957,25.791
2022-08-19 12:22:00,1.182,20.615,23.038,28.953,25.788
2022-08-19 12:32:00,1.187,20.615,23.036,28.948,25.787
2022-08-19 12:42:00,1.185,20.615,23.035,28.95,25.785
2022-08-19 12:52:00,1.187,20.619,23.031,28.95,25.787
2022-08-19 13:02:00,1.192,20.621,23.031,28.951,25.787
2022-08-19 13:12:00,1.197,20.62,23.027,28.951,25.787
2022-08-19 13:22:00,1.195,20.621,23.029,28.952,25.782
2022-08-19 13:32:00,1.197,20.614,23.028,28.952,25.781
2022-08-19 13:42:00,1.197,20.608,23.027,28.952,25.778
2022-08-19 13:52:00,1.2,20.606,23.028,28.947,25.776
2022-08-19 14:02:00,1.202,20.613,23.029,28.945,25.776
2022-08-19 14:12:00,1.2,20.61,23.028,28.939,25.776
2022-08-19 14:22:00,1.197,20.608,23.027,28.907,25.772
2022-08-19 14:32:00,1.203,20.606,23.028,28.903,25.77
2022-08-19 14:42:00,1.205,20.604,23.026,28.895,25.769
2022-08-19 14:52:00,1.21,20.604,23.023,28.887,25.771
2022-08-19 15:02:00,1.215,20.593,23.024,28.885,25.768
2022-08-19 15:12:00,1.212,20.595,23.02,28.882,25.768
2022-08-19 15:22:00,1.215,20.586,23.019,28.882,25.762
2022-08-19 15:32:00,1.215,20.565,22.993,28.873,25.758
2022-08-19 15:42:00,1.212,20.564,22.98,28.864,25.755
2022-08-19 15:52:00,1.215,20.565,22.979,28.865,25.751
2022-08-19 16:02:00,1.213,20.569,22.978,28.86,25.75
2022-08-19 16:12:00,1.213,20.568,22.991,28.857,25.75
2022-08-19 16:22:00,1.213,20.566,22.989,28.857,25.749
2022-08-19 16:32:00,1.213,20.563,22.991,28.842,25.749
2022-08-19 16:42:00,1.216,20.565,22.989,28.845,25.748
2022-08-19 16:52:00,1.213,20.566,22.989,28.842,25.749
2022-08-19 17:02:00,1.213,20.561,22.989,28.843,25.748
2022-08-19 17:12:00,1.211,20.56,22.988,28.843,25.749
2022-08-19 17:22:00,1.203,20.56,22.989,28.844,25.749
2022-08-19 17:32:00,1.203,20.558,22.991,28.844,25.75
2022-08-19 17:42:00,1.201,20.561,22.989,28.844,25.747
2022-08-19 17:52:00,1.203,20.561,22.99,28.845,25.748
2022-08-19 18:02:00,1.203,20.562,22.99,28.845,25.749
2022-08-19 18:12:00,1.198,20.564,22.989,28.845,25.748
2022-08-19 18:22:00,1.196,20.561,22.988,28.846,25.748
2022-08-19 18:32:00,1.196,20.561,22.988,28.846,25.749
2022-08-19 18:42:00,1.194,20.564,22.988,28.843,25.748
2022-08-19 18:52:00,1.194,20.565,22.989,28.846,25.748
2022-08-19 19:02:00,1.191,20.564,22.988,28.848,25.747
2022-08-19 19:12:00,1.187,20.563,22.99,28.846,25.748
2022-08-19 19:22:00,1.189,20.566,22.989,28.848,25.751
2022-08-19 19:32:00,1.186,20.564,22.989,28.849,25.748
2022-08-19 19:42:00,1.186,20.565,22.991,28.848,25.747
2022-08-19 19:52:00,1.182,20.566,22.99,28.848,25.747
2022-08-19 20:02:00,1.184,20.564,22.99,28.848,25.749
2022-08-19 20:12:00,1.184,20.562,22.99,28.849,25.749
2022-08-19 20:22:00,1.184,20.562,22.99,28.848,25.75
2022-08-19 20:32:00,1.184,20.563,22.992,28.849,25.749
2022-08-19 20:42:00,1.184,20.563,22.992,28.85,25.751
2022-08-19 20:52:00,1.181,20.563,22.99,28.85,25.751
2022-08-19 21:02:00,1.181,20.561,22.99,28.85,25.751
2022-08-19 21:12:00,1.181,20.56,22.99,28.851,25.751
2022-08-19 21:22:00,1.181,20.563,22.992,28.855,25.748
2022-08-19 21:32:00,1.181,20.562,22.992,28.856,25.751
2022-08-19 21:42:00,1.181,20.56,22.991,28.856,25.75
2022-08-19 21:52:00,1.181,20.561,22.99,28.859,25.749
2022-08-19 22:02:00,1.181,20.56,22.989,28.86,25.751
2022-08-19 22:12:00,1.183,20.559,22.989,28.862,25.75
2022-08-19 22:22:00,1.183,20.561,22.989,28.865,25.753
2022-08-19 22:32:00,1.183,20.561,22.988,28.865,25.75
2022-08-19 22:42:00,1.183,20.562,22.986,28.866,25.753
2022-08-19 22:52:00,1.178,20.561,22.985,28.864,25.754
2022-08-19 23:02:00,1.176,20.559,22.983,28.865,25.754
2022-08-19 23:12:00,1.174,20.561,22.986,28.865,25.755
2022-08-19 23:22:00,1.174,20.561,22.983,28.867,25.755
2022-08-19 23:32:00,1.176,20.558,22.984,28.867,25.756
2022-08-19 23:42:00,1.176,20.559,22.983,28.87,25.755
2022-08-19 23:52:00,1.176,20.556,22.982,28.87,25.755
2022-08-20 00:02:00,1.176,20.555,22.981,28.869,25.755
2022-08-20 00:12:00,1.176,20.56,22.981,28.87,25.757
2022-08-20 00:22:00,1.178,20.557,22.98,28.869,25.755
2022-08-20 00:32:00,1.176,20.56,22.979,28.871,25.757
2022-08-20 00:42:00,1.176,20.563,22.981,28.87,25.758
2022-08-20 00:52:00,1.176,20.561,22.985,28.869,25.76
2022-08-20 01:02:00,1.176,20.561,22.986,28.867,25.761
2022-08-20 01:12:00,1.176,20.561,22.984,28.87,25.759
2022-08-20 01:32:00,1.176,20.558,22.993,28.87,25.76
2022-08-20 01:42:00,1.176,20.558,22.993,28.877,25.761
2022-08-20 01:52:00,1.176,20.556,22.993,28.875,25.763
2022-08-20 02:02:00,1.176,20.556,22.994,28.884,25.766
2022-08-20 02:12:00,1.176,20.557,23.001,28.883,25.765
2022-08-20 02:22:00,1.178,20.558,22.999,28.883,25.766
2022-08-20 02:32:00,1.178,20.557,23.002,28.884,25.767
2022-08-20 02:42:00,1.173,20.558,22.999,28.884,25.767
2022-08-20 02:52:00,1.175,20.555,23.002,28.883,25.769
2022-08-20 03:02:00,1.173,20.554,23.002,28.883,25.769
2022-08-20 03:12:00,1.175,20.555,23.011,28.886,25.772
2022-08-20 03:22:00,1.175,20.558,23.012,28.885,25.776
2022-08-20 03:32:00,1.178,20.557,23.017,28.885,25.775
2022-08-20 03:42:00,1.177,20.555,23.017,28.885,25.776
2022-08-20 03:52:00,1.177,20.556,23.017,28.891,25.779
2022-08-20 04:02:00,1.175,20.558,23.016,28.896,25.78
2022-08-20 04:12:00,1.173,20.554,23.017,28.901,25.78
2022-08-20 04:22:00,1.168,20.552,23.018,28.903,25.781
2022-08-20 04:32:00,1.165,20.555,23.018,28.93,25.783
2022-08-20 04:42:00,1.163,20.551,23.018,28.927,25.783
2022-08-20 04:52:00,1.163,20.552,23.017,28.944,25.785
2022-08-20 05:02:00,1.165,20.552,23.018,28.947,25.788
2022-08-20 05:12:00,1.163,20.55,23.017,28.947,25.787
2022-08-20 05:22:00,1.165,20.549,23.018,28.944,25.788
2022-08-20 05:32:00,1.165,20.555,23.018,28.946,25.791
2022-08-20 05:42:00,1.165,20.554,23.018,28.944,25.79
2022-08-20 05:52:00,1.165,20.556,23.019,28.947,25.789
2022-08-20 06:02:00,1.167,20.555,23.018,28.945,25.788
2022-08-20 06:12:00,1.165,20.557,23.017,28.945,25.788
2022-08-20 06:22:00,1.165,20.557,23.019,28.944,25.787
2022-08-20 06:42:00,1.165,20.558,23.018,28.951,25.787
2022-08-20 06:52:00,1.165,20.556,23.022,28.951,25.787
2022-08-20 07:02:00,1.162,20.558,23.023,28.949,25.784
2022-08-20 07:12:00,1.165,20.561,23.023,28.949,25.784
2022-08-20 07:22:00,1.169,20.563,23.025,28.949,25.784
2022-08-20 07:32:00,1.169,20.563,23.023,28.95,25.784
2022-08-20 07:42:00,1.169,20.563,23.025,28.95,25.782
2022-08-20 07:52:00,1.174,20.564,23.026,28.95,25.782
2022-08-20 08:02:00,1.174,20.564,23.026,28.951,25.782
2022-08-20 08:12:00,1.174,20.566,23.026,28.949,25.782
2022-08-20 08:22:00,1.174,20.565,23.026,28.949,25.782
2022-08-20 08:32:00,1.172,20.564,23.025,28.95,25.78
2022-08-20 08:42:00,1.174,20.561,23.027,28.95,25.781
2022-08-20 08:52:00,1.172,20.561,23.024,28.951,25.782
2022-08-20 09:02:00,1.174,20.563,23.026,28.949,25.78
2022-08-20 09:12:00,1.176,20.563,23.026,28.948,25.779
2022-08-20 09:22:00,1.172,20.563,23.027,28.949,25.78
2022-08-20 09:32:00,1.174,20.562,23.027,28.947,25.778
2022-08-20 09:42:00,1.174,20.562,23.027,28.947,25.778
2022-08-20 09:52:00,1.181,20.561,23.026,28.941,25.78
2022-08-20 10:02:00,1.181,20.563,23.029,28.942,25.778
2022-08-20 10:12:00,1.182,20.563,23.027,28.94,25.778
2022-08-20 10:22:00,1.184,20.561,23.025,28.94,25.776
2022-08-20 10:32:00,1.184,20.558,23.023,28.943,25.776
2022-08-20 10:42:00,1.184,20.559,23.025,28.946,25.779
2022-08-20 10:52:00,1.187,20.556,23.022,28.942,25.778
2022-08-20 11:02:00,1.184,20.558,23.025,28.94,25.774
2022-08-20 11:12:00,1.184,20.559,23.021,28.937,25.775
2022-08-20 11:22:00,1.187,20.559,23.023,28.933,25.774
2022-08-20 11:32:00,1.189,20.558,23.022,28.939,25.774
2022-08-20 11:42:00,1.189,20.56,23.017,28.93,25.773
2022-08-20 11:52:00,1.189,20.558,23.02,28.907,25.769
2022-08-20 12:02:00,1.189,20.559,23.021,28.901,25.767
2022-08-20 12:12:00,1.192,20.562,23.019,28.891,25.756
2022-08-20 12:22:00,1.197,20.564,23.017,28.884,25.757
2022-08-20 12:32:00,1.202,20.564,23.018,28.883,25.758
2022-08-20 12:42:00,1.204,20.563,23.019,28.879,25.75
2022-08-20 12:52:00,1.207,20.57,23.008,28.879,25.749
2022-08-20 13:02:00,1.214,20.567,22.995,28.876,25.748
2022-08-20 13:12:00,1.214,20.564,22.996,28.874,25.751
2022-08-20 13:22:00,1.214,20.565,22.997,28.875,25.751
2022-08-20 13:32:00,1.212,20.564,22.999,28.874,25.752
2022-08-20 13:42:00,1.209,20.559,23.001,28.875,25.752
2022-08-20 13:52:00,1.209,20.559,23,28.875,25.751
2022-08-20 14:02:00,1.202,20.558,23,28.875,25.751
2022-08-20 14:12:00,1.2,20.556,23.002,28.876,25.754
2022-08-20 14:22:00,1.195,20.557,23.003,28.876,25.752
2022-08-20 14:32:00,1.197,20.558,23.001,28.879,25.753
2022-08-20 14:42:00,1.19,20.555,23.004,28.879,25.754
2022-08-20 14:52:00,1.19,20.556,23.003,28.88,25.754
2022-08-20 15:02:00,1.19,20.559,23.002,28.881,25.754
2022-08-20 15:12:00,1.187,20.556,23.006,28.882,25.753
2022-08-20 15:22:00,1.182,20.558,23.008,28.882,25.753
2022-08-20 15:32:00,1.182,20.557,23.011,28.884,25.753
2022-08-20 15:42:00,1.181,20.556,23.01,28.884,25.758
2022-08-20 15:52:00,1.181,20.552,23.017,28.887,25.761
2022-08-20 16:02:00,1.181,20.554,23.016,28.886,25.76
2022-08-20 16:12:00,1.171,20.553,23.017,28.894,25.761
2022-08-20 16:22:00,1.171,20.551,23.017,28.893,25.763
2022-08-20 16:32:00,1.166,20.55,23.017,28.897,25.763
2022-08-20 16:42:00,1.163,20.554,23.018,28.898,25.765
2022-08-20 16:52:00,1.17,20.561,23.02,28.899,25.764
2022-08-20 17:02:00,1.173,20.566,23.018,28.899,25.767
2022-08-20 17:12:00,1.172,20.581,23.019,28.904,25.766
2022-08-20 17:22:00,1.172,20.59,23.018,28.925,25.769
2022-08-20 17:32:00,1.172,20.593,23.02,28.934,25.769
2022-08-20 17:42:00,1.175,20.601,23.018,28.937,25.772
2022-08-20 17:52:00,1.172,20.603,23.017,28.944,25.773
2022-08-20 18:02:00,1.174,20.608,23.019,28.946,25.775
2022-08-20 18:12:00,1.174,20.611,23.018,28.946,25.778
2022-08-20 18:22:00,1.172,20.617,23.019,28.948,25.781
2022-08-20 18:32:00,1.17,20.619,23.018,28.951,25.783
2022-08-20 18:42:00,1.174,20.623,23.017,28.95,25.783
2022-08-20 18:52:00,1.177,20.621,23.018,28.952,25.788
2022-08-20 19:02:00,1.172,20.625,23.018,28.954,25.787
2022-08-20 19:12:00,1.176,20.626,23.017,28.954,25.789
2022-08-20 19:22:00,1.174,20.625,23.019,28.955,25.791
2022-08-20 19:32:00,1.176,20.624,23.021,28.955,25.793
2022-08-20 19:42:00,1.181,20.629,23.02,28.954,25.798
2022-08-20 19:52:00,1.169,20.624,23.021,28.953,25.797
2022-08-20 20:02:00,1.167,20.622,23.02,28.954,25.794
2022-08-20 20:12:00,1.169,20.621,23.023,28.956,25.796
2022-08-20 20:22:00,1.174,20.619,23.026,28.955,25.797
2022-08-20 20:32:00,1.174,20.618,23.027,28.955,25.796
2022-08-20 20:42:00,1.174,20.616,23.029,28.954,25.794
2022-08-20 20:52:00,1.174,20.618,23.031,28.953,25.794
2022-08-20 21:02:00,1.174,20.618,23.033,28.955,25.795
2022-08-20 21:12:00,1.174,20.62,23.033,28.957,25.795
2022-08-20 21:22:00,1.174,20.622,23.034,28.964,25.795
2022-08-20 21:32:00,1.171,20.62,23.037,28.963,25.795
2022-08-20 21:42:00,1.174,20.619,23.042,28.964,25.798
2022-08-20 21:52:00,1.171,20.62,23.04,28.969,25.796
2022-08-20 22:02:00,1.174,20.621,23.05,28.973,25.799
2022-08-20 22:12:00,1.174,20.623,23.052,28.97,25.801
2022-08-20 22:22:00,1.176,20.624,23.055,28.971,25.801
2022-08-20 22:32:00,1.176,20.626,23.055,28.973,25.801
2022-08-20 22:42:00,1.174,20.626,23.058,28.971,25.803
2022-08-20 22:52:00,1.176,20.626,23.058,28.975,25.808
2022-08-20 23:02:00,1.174,20.63,23.063,28.975,25.809
2022-08-20 23:12:00,1.176,20.623,23.063,28.975,25.812
2022-08-20 23:22:00,1.174,20.623,23.064,28.975,25.816
2022-08-20 23:32:00,1.176,20.625,23.064,28.976,25.823
2022-08-20 23:42:00,1.174,20.627,23.064,28.983,25.828
2022-08-20 23:52:00,1.174,20.63,23.066,28.993,25.834
2022-08-21 00:02:00,1.176,20.637,23.066,28.992,25.84
2022-08-21 00:12:00,1.176,20.637,23.065,29,25.846
2022-08-21 00:22:00,1.173,20.638,23.064,29.004,25.848
2022-08-21 00:32:00,1.173,20.64,23.064,29.004,25.854
2022-08-21 00:42:00,1.173,20.638,23.066,29.007,25.862
2022-08-21 00:52:00,1.173,20.639,23.07,29.016,25.869
2022-08-21 01:02:00,1.176,20.638,23.083,29.041,25.875
2022-08-21 01:12:00,1.171,20.64,23.115,29.04,25.885
2022-08-21 01:22:00,1.171,20.635,23.139,29.041,25.892
2022-08-21 01:32:00,1.173,20.632,23.135,29.044,25.899
2022-08-21 01:42:00,1.173,20.646,23.137,29.043,25.913
2022-08-21 01:52:00,1.173,20.645,23.137,29.053,25.914
2022-08-21 02:02:00,1.171,20.64,23.138,29.073,25.914
2022-08-21 02:12:00,1.176,20.64,23.15,29.112,25.918
2022-08-21 02:22:00,1.173,20.643,23.153,29.117,25.919
2022-08-21 02:32:00,1.173,20.651,23.159,29.118,25.922
2022-08-21 02:42:00,1.173,20.653,23.162,29.124,25.925
2022-08-21 02:52:00,1.166,20.657,23.163,29.128,25.924
2022-08-21 03:02:00,1.175,20.661,23.166,29.132,25.924
2022-08-21 03:12:00,1.175,20.666,23.17,29.147,25.926
2022-08-21 03:22:00,1.173,20.667,23.173,29.14,25.93
2022-08-21 03:32:00,1.173,20.669,23.189,29.139,25.932
2022-08-21 03:42:00,1.166,20.673,23.192,29.137,25.931
2022-08-21 03:52:00,1.173,20.676,23.193,29.135,25.933
2022-08-21 04:02:00,1.175,20.682,23.191,29.136,25.935
2022-08-21 04:12:00,1.178,20.699,23.195,29.136,25.937
2022-08-21 04:22:00,1.178,20.712,23.219,29.138,25.943
2022-08-21 04:32:00,1.18,20.715,23.223,29.14,25.95
2022-08-21 04:42:00,1.18,20.72,23.225,29.141,25.961
2022-08-21 04:52:00,1.177,20.726,23.234,29.144,25.968
2022-08-21 05:02:00,1.18,20.726,23.238,29.146,25.979
2022-08-21 05:12:00,1.18,20.728,23.238,29.146,25.997
2022-08-21 05:22:00,1.18,20.733,23.241,29.155,26.004
2022-08-21 05:32:00,1.18,20.735,23.241,29.16,26.015
2022-08-21 05:42:00,1.177,20.735,23.243,29.16,26.028
2022-08-21 05:52:00,1.177,20.735,23.243,29.16,26.037
2022-08-21 06:02:00,1.18,20.735,23.245,29.161,26.044
2022-08-21 06:12:00,1.177,20.738,23.245,29.164,26.044
2022-08-21 06:22:00,1.177,20.738,23.245,29.162,26.047
2022-08-21 06:32:00,1.175,20.737,23.245,29.165,26.043
2022-08-21 06:42:00,1.18,20.737,23.248,29.166,26.045
2022-08-21 06:52:00,1.177,20.74,23.246,29.165,26.044
2022-08-21 07:02:00,1.18,20.742,23.246,29.163,26.042
2022-08-21 07:12:00,1.182,20.74,23.249,29.164,26.04
2022-08-21 07:22:00,1.18,20.74,23.249,29.167,26.039
2022-08-21 07:32:00,1.173,20.74,23.247,29.165,26.04
2022-08-21 07:42:00,1.178,20.74,23.25,29.167,26.038
2022-08-21 07:52:00,1.175,20.739,23.247,29.163,26.037
2022-08-21 08:02:00,1.173,20.74,23.247,29.164,26.036
2022-08-21 08:12:00,1.168,20.736,23.248,29.166,26.033
2022-08-21 08:22:00,1.171,20.737,23.247,29.162,26.035
2022-08-21 08:32:00,1.171,20.738,23.248,29.164,26.032
2022-08-21 08:42:00,1.171,20.736,23.248,29.162,26.031
2022-08-21 08:52:00,1.171,20.738,23.247,29.162,26.031
2022-08-21 09:02:00,1.173,20.737,23.246,29.163,26.029
2022-08-21 09:12:00,1.171,20.735,23.246,29.162,26.016
2022-08-21 09:22:00,1.164,20.732,23.244,29.162,26.015
2022-08-21 09:32:00,1.169,20.731,23.246,29.161,26.009
2022-08-21 09:42:00,1.172,20.731,23.245,29.157,26.004
2022-08-21 09:52:00,1.172,20.728,23.245,29.155,25.996
2022-08-21 10:02:00,1.17,20.727,23.239,29.152,25.992
2022-08-21 10:12:00,1.175,20.728,23.238,29.153,25.981
2022-08-21 10:22:00,1.177,20.726,23.233,29.152,25.975
2022-08-21 10:32:00,1.182,20.732,23.222,29.147,25.967
2022-08-21 10:42:00,1.18,20.731,23.222,29.148,25.963
2022-08-21 10:52:00,1.183,20.73,23.207,29.144,25.961
2022-08-21 11:02:00,1.183,20.727,23.206,29.145,25.958
2022-08-21 11:12:00,1.191,20.725,23.204,29.138,25.958
2022-08-21 11:22:00,1.188,20.717,23.202,29.14,25.957
2022-08-21 11:32:00,1.189,20.72,23.202,29.14,25.96
2022-08-21 11:42:00,1.189,20.72,23.201,29.137,25.96
2022-08-21 11:52:00,1.191,20.719,23.201,29.137,25.96
2022-08-21 12:02:00,1.189,20.719,23.201,29.137,25.955
2022-08-21 12:12:00,1.191,20.717,23.2,29.137,25.951
2022-08-21 12:22:00,1.189,20.721,23.201,29.136,25.95
2022-08-21 12:32:00,1.189,20.72,23.199,29.137,25.938
2022-08-21 12:42:00,1.187,20.713,23.198,29.136,25.939
2022-08-21 12:52:00,1.186,20.708,23.197,29.14,25.935
2022-08-21 13:02:00,1.189,20.706,23.197,29.144,25.937
2022-08-21 13:12:00,1.191,20.707,23.193,29.145,25.938
2022-08-21 13:22:00,1.192,20.705,23.19,29.142,25.936
2022-08-21 13:42:00,1.192,20.7,23.188,29.144,25.93
2022-08-21 13:52:00,1.194,20.701,23.185,29.143,25.929
2022-08-21 14:02:00,1.192,20.702,23.184,29.145,25.928
2022-08-21 14:12:00,1.192,20.7,23.181,29.145,25.926
2022-08-21 14:22:00,1.192,20.7,23.181,29.147,25.925
2022-08-21 14:32:00,1.194,20.68,23.175,29.147,25.924
2022-08-21 14:42:00,1.192,20.683,23.171,29.148,25.922
2022-08-21 14:52:00,1.192,20.675,23.164,29.142,25.92
2022-08-21 15:02:00,1.192,20.664,23.16,29.141,25.917
2022-08-21 15:12:00,1.197,20.665,23.157,29.14,25.915
2022-08-21 15:22:00,1.2,20.663,23.152,29.127,25.913
2022-08-21 15:32:00,1.203,20.661,23.154,29.128,25.913
2022-08-21 15:42:00,1.203,20.663,23.155,29.129,25.911
2022-08-21 15:52:00,1.205,20.665,23.154,29.125,25.913
2022-08-21 16:02:00,1.205,20.661,23.155,29.117,25.913
2022-08-21 16:12:00,1.203,20.66,23.153,29.115,25.912
2022-08-21 16:22:00,1.203,20.659,23.153,29.113,25.913
2022-08-21 16:32:00,1.205,20.659,23.15,29.114,25.915
2022-08-21 16:42:00,1.203,20.657,23.152,29.113,25.914
2022-08-21 16:52:00,1.203,20.653,23.153,29.111,25.913
2022-08-21 17:02:00,1.198,20.65,23.151,29.113,25.911
2022-08-21 17:12:00,1.198,20.645,23.152,29.114,25.914
2022-08-21 17:22:00,1.198,20.645,23.152,29.113,25.913
2022-08-21 17:32:00,1.198,20.641,23.145,29.113,25.911
2022-08-21 17:42:00,1.198,20.643,23.143,29.114,25.91
2022-08-21 17:52:00,1.196,20.643,23.143,29.114,25.911
2022-08-21 18:02:00,1.196,20.643,23.142,29.112,25.912
2022-08-21 18:12:00,1.194,20.645,23.141,29.115,25.911
2022-08-21 18:22:00,1.196,20.645,23.141,29.114,25.912
2022-08-21 18:32:00,1.194,20.645,23.143,29.114,25.912
2022-08-21 18:42:00,1.189,20.645,23.143,29.115,25.911
2022-08-21 18:52:00,1.187,20.645,23.141,29.117,25.913
2022-08-21 19:02:00,1.184,20.648,23.141,29.118,25.91
2022-08-21 19:12:00,1.184,20.65,23.142,29.117,25.912
2022-08-21 19:22:00,1.18,20.648,23.142,29.117,25.912
2022-08-21 19:32:00,1.179,20.65,23.141,29.118,25.911
2022-08-21 19:42:00,1.182,20.649,23.142,29.119,25.911
2022-08-21 19:52:00,1.179,20.648,23.141,29.12,25.913
2022-08-21 20:02:00,1.182,20.65,23.14,29.12,25.912
2022-08-21 20:12:00,1.182,20.649,23.142,29.119,25.912
2022-08-21 20:22:00,1.179,20.649,23.142,29.121,25.911
2022-08-21 20:32:00,1.177,20.65,23.142,29.119,25.912
2022-08-21 20:42:00,1.179,20.65,23.139,29.12,25.911
2022-08-21 20:52:00,1.179,20.65,23.14,29.118,25.915
2022-08-21 21:02:00,1.176,20.653,23.141,29.12,25.912
2022-08-21 21:12:00,1.176,20.65,23.14,29.121,25.911
2022-08-21 21:22:00,1.174,20.651,23.142,29.121,25.912
2022-08-21 21:32:00,1.174,20.651,23.143,29.119,25.913
2022-08-21 21:42:00,1.174,20.652,23.141,29.122,25.914
2022-08-21 21:52:00,1.178,20.654,23.14,29.123,25.913
2022-08-21 22:02:00,1.176,20.655,23.142,29.121,25.914
2022-08-21 22:22:00,1.173,20.652,23.141,29.122,25.912
2022-08-21 22:32:00,1.173,20.652,23.139,29.122,25.914
2022-08-21 22:42:00,1.178,20.655,23.141,29.122,25.914
2022-08-21 22:52:00,1.173,20.654,23.142,29.123,25.915
2022-08-21 23:02:00,1.176,20.655,23.141,29.124,25.915
2022-08-21 23:12:00,1.171,20.655,23.143,29.123,25.914
2022-08-21 23:22:00,1.171,20.653,23.141,29.123,25.915
2022-08-21 23:32:00,1.171,20.656,23.141,29.123,25.915
2022-08-21 23:42:00,1.183,20.655,23.143,29.123,25.915
2022-08-21 23:52:00,1.185,20.657,23.143,29.124,25.917
2022-08-22 00:02:00,1.187,20.656,23.143,29.124,25.914
2022-08-22 00:12:00,1.19,20.655,23.142,29.125,25.916
2022-08-22 00:22:00,1.19,20.657,23.144,29.123,25.917
2022-08-22 00:32:00,1.192,20.656,23.143,29.123,25.917
2022-08-22 00:42:00,1.192,20.658,23.143,29.122,25.916
2022-08-22 00:52:00,1.197,20.655,23.143,29.124,25.915
2022-08-22 01:02:00,1.192,20.657,23.144,29.126,25.916
2022-08-22 01:12:00,1.197,20.657,23.144,29.125,25.918
2022-08-22 01:22:00,1.194,20.656,23.144,29.125,25.917
2022-08-22 01:32:00,1.197,20.657,23.145,29.125,25.918
2022-08-22 01:42:00,1.194,20.656,23.144,29.126,25.917
2022-08-22 01:52:00,1.196,20.657,23.144,29.126,25.919
