"time","Fs_418","Fs_584","Fs_114","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2023-11-03 00:02:00,10.8323333333333,10.4575,17.8415,26.6913333333333,43.872,9.21033333333333,36.148,13.0861666666667,25.1951666666667,26.2713333333333,30.5606666666667,20.8366666666667,14.8053333333333,35.7891666666667,31.6276666666667,32.1971666666667,33.6035,21.711
2023-11-03 01:02:00,10.832,10.457,17.8438333333333,26.6928333333333,43.9451666666667,9.2092,36.1468333333333,13.0816666666667,25.1945,26.2703333333333,30.5606666666667,20.8406666666667,14.805,35.7908333333333,31.6271666666667,32.213,33.6091666666667,21.713
2023-11-03 02:02:00,10.8346666666667,10.4602,17.8426,26.6951666666667,43.9778333333333,9.21466666666667,36.1508333333333,13.0843333333333,25.194,26.2713333333333,30.5626666666667,20.8426666666667,14.8038333333333,35.7926666666667,31.6275,32.2211666666667,33.6118333333333,21.7125
2023-11-03 03:02:00,10.8348333333333,10.459,17.8415,26.6955,43.9855,9.21833333333333,36.156,13.0863333333333,25.1943333333333,26.2723333333333,30.5622,20.8414,14.8038333333333,35.794,31.6276666666667,32.2225,33.613,21.7128333333333
2023-11-03 04:02:00,10.8348333333333,10.4558333333333,17.8405,26.6965,43.9831666666667,9.21866666666667,36.1551666666667,13.0868333333333,25.1946666666667,26.2718333333333,30.5613333333333,20.8416666666667,14.803,35.793,31.6271666666667,32.2233333333333,33.6133333333333,21.7121666666667
2023-11-03 05:02:00,10.8346666666667,10.4545,17.8406666666667,26.6943333333333,43.9791666666667,9.219,36.1566666666667,13.0881666666667,25.194,26.2721666666667,30.5625,20.8411666666667,14.8035,35.7938333333333,31.627,32.2258333333333,33.6133333333333,21.7111666666667
2023-11-03 06:02:00,10.8356666666667,10.454,17.842,26.6961666666667,43.9723333333333,9.21983333333333,36.155,13.0895,25.1946666666667,26.2725,30.5658333333333,20.8483333333333,14.8046666666667,35.7933333333333,31.6276666666667,32.2212,33.6136666666667,21.7091666666667
2023-11-03 07:02:00,10.8361666666667,10.4535,17.842,26.6963333333333,43.9716666666667,9.22033333333333,36.1565,13.0863333333333,25.1948333333333,26.2733333333333,30.5638,20.8476666666667,14.8056666666667,35.797,31.6281666666667,32.2231666666667,33.6151666666667,21.708
2023-11-03 08:02:00,10.8358333333333,10.453,17.8466666666667,26.6938333333333,43.9735,9.222,36.1581666666667,13.0838333333333,25.1958333333333,26.2751666666667,30.562,20.8486666666667,14.807,35.8005,31.6295,32.2186666666667,33.6283333333333,21.7053333333333
2023-11-03 09:02:00,10.8333333333333,10.4533333333333,17.8495,26.6961666666667,43.9723333333333,9.226,36.1721666666667,13.0825,25.2085,26.2741666666667,30.5643333333333,20.8495,14.8078333333333,35.8033333333333,31.629,32.2165,33.6313333333333,21.7051666666667
2023-11-03 10:02:00,10.8325,10.452,17.8436,26.6933333333333,43.9746666666667,9.2245,36.1728333333333,13.0803333333333,25.2068333333333,26.2735,30.563,20.8493333333333,14.8078333333333,35.805,31.628,32.2151666666667,33.6303333333333,21.7038333333333
