"time","Ap_618","Ap_39","Ap_540","Ap_116"
2022-07-11 12:46:00,28.765,24.761,27.673,18.042
2022-07-11 12:56:00,28.764,24.76,27.672,18.041
2022-07-11 13:06:00,28.77,24.758,27.672,18.043
2022-07-11 13:16:00,28.781,24.759,27.672,18.043
2022-07-11 13:26:00,28.783,24.758,27.672,18.044
2022-07-11 13:36:00,28.787,24.757,27.674,18.044
2022-07-11 13:46:00,28.787,24.759,27.674,18.044
2022-07-11 13:56:00,28.788,24.759,27.674,18.045
2022-07-11 14:06:00,28.789,24.759,27.674,18.045
2022-07-11 14:16:00,28.786,24.757,27.674,18.043
2022-07-11 14:26:00,28.788,24.758,27.676,18.044
2022-07-11 14:36:00,28.788,24.758,27.672,18.044
2022-07-11 14:46:00,28.788,24.758,27.672,18.044
2022-07-11 14:56:00,28.788,24.758,27.672,18.044
2022-07-11 15:06:00,28.788,24.758,27.674,18.042
2022-07-11 15:16:00,28.788,24.758,27.674,18.044
2022-07-11 15:26:00,28.789,24.76,27.672,18.044
2022-07-11 15:36:00,28.789,24.759,27.672,18.044
2022-07-11 15:46:00,28.788,24.759,27.674,18.042
2022-07-11 15:56:00,28.789,24.757,27.674,18.044
2022-07-11 16:06:00,28.788,24.757,27.673,18.044
2022-07-11 16:16:00,28.789,24.756,27.671,18.044
2022-07-11 16:26:00,28.788,24.758,27.671,18.043
2022-07-11 16:36:00,28.789,24.757,27.674,18.043
2022-07-11 16:46:00,28.791,24.757,27.674,18.044
2022-07-11 16:56:00,28.792,24.757,27.674,18.041
2022-07-11 17:06:00,28.797,24.757,27.674,18.041
2022-07-11 17:16:00,28.803,24.755,27.674,18.043
2022-07-11 17:26:00,28.806,24.758,27.675,18.043
2022-07-11 17:36:00,28.813,24.758,27.677,18.041
2022-07-11 17:46:00,28.82,24.755,27.678,18.043
2022-07-11 17:56:00,28.825,24.754,27.676,18.043
2022-07-11 18:06:00,28.827,24.752,27.68,18.042
2022-07-11 18:16:00,28.827,24.752,27.68,18.042
2022-07-11 18:26:00,28.833,24.753,27.68,18.044
2022-07-11 18:36:00,28.833,24.753,27.69,18.044
2022-07-11 18:46:00,28.839,24.753,27.693,18.044
2022-07-11 18:56:00,28.841,24.725,27.696,18.048
2022-07-11 19:06:00,28.845,24.73,27.703,18.046
2022-07-11 19:16:00,28.857,24.733,27.707,18.046
2022-07-11 19:26:00,28.863,24.732,27.709,18.045
2022-07-11 19:36:00,28.869,24.731,27.711,18.047
2022-07-11 19:46:00,28.869,24.731,27.714,18.048
2022-07-11 19:56:00,28.882,24.737,27.716,18.048
2022-07-11 20:06:00,28.89,24.74,27.722,18.047
2022-07-11 20:16:00,28.896,24.742,27.724,18.049
2022-07-11 20:26:00,28.898,24.741,27.725,18.048
2022-07-11 20:36:00,28.903,24.741,27.728,18.05
2022-07-11 20:46:00,28.907,24.741,27.726,18.047
2022-07-11 20:56:00,28.91,24.746,27.727,18.049
2022-07-11 21:06:00,28.934,24.75,27.724,18.051
2022-07-11 21:16:00,28.932,24.753,27.724,18.05
2022-07-11 21:26:00,28.935,24.757,27.724,18.052
2022-07-11 21:36:00,28.942,24.756,27.723,18.049
2022-07-11 21:46:00,28.941,24.757,27.724,18.05
2022-07-11 21:56:00,28.944,24.757,27.726,18.049
2022-07-11 22:06:00,28.952,24.773,27.733,18.061
2022-07-11 22:16:00,28.961,24.775,27.739,18.059
2022-07-11 22:26:00,28.965,24.776,27.743,18.061
2022-07-11 22:36:00,28.97,24.789,27.747,18.06
2022-07-11 22:46:00,28.972,24.791,27.751,18.062
2022-07-11 22:56:00,28.975,24.811,27.755,18.061
2022-07-11 23:06:00,28.98,24.817,27.758,18.059
2022-07-11 23:16:00,28.981,24.818,27.76,18.058
2022-07-11 23:26:00,28.979,24.82,27.763,18.06
2022-07-11 23:36:00,28.978,24.821,27.773,18.066
2022-07-11 23:46:00,28.974,24.826,27.781,18.068
2022-07-11 23:56:00,28.973,24.827,27.787,18.067
2022-07-12 00:06:00,28.982,24.831,27.788,18.069
2022-07-12 00:16:00,28.986,24.832,27.788,18.069
2022-07-12 00:26:00,28.991,24.832,27.79,18.068
2022-07-12 00:36:00,29.004,24.834,27.793,18.07
2022-07-12 00:46:00,29.006,24.835,27.791,18.069
2022-07-12 00:56:00,29.006,24.836,27.79,18.068
2022-07-12 01:06:00,29.007,24.836,27.791,18.066
2022-07-12 01:16:00,29.007,24.835,27.793,18.065
2022-07-12 01:26:00,29.006,24.833,27.793,18.068
2022-07-12 01:36:00,29.004,24.837,27.79,18.074
2022-07-12 01:46:00,29.003,24.835,27.792,18.074
2022-07-12 01:56:00,29.003,24.838,27.792,18.072
2022-07-12 02:06:00,29.006,24.843,27.794,18.072
2022-07-12 02:16:00,29.006,24.864,27.794,18.073
2022-07-12 02:26:00,29.01,24.866,27.795,18.075
2022-07-12 02:36:00,29.015,24.864,27.795,18.077
2022-07-12 02:46:00,29.016,24.867,27.797,18.081
2022-07-12 02:56:00,29.016,24.865,27.796,18.081
2022-07-12 03:06:00,29.018,24.866,27.799,18.083
2022-07-12 03:16:00,29.024,24.868,27.799,18.085
2022-07-12 03:26:00,29.033,24.87,27.802,18.084
2022-07-12 03:36:00,29.037,24.87,27.802,18.089
2022-07-12 03:46:00,29.043,24.871,27.803,18.087
2022-07-12 03:56:00,29.043,24.871,27.805,18.088
2022-07-12 04:06:00,29.045,24.871,27.805,18.088
2022-07-12 04:16:00,29.048,24.871,27.805,18.088
2022-07-12 04:26:00,29.048,24.873,27.805,18.091
2022-07-12 04:36:00,29.05,24.873,27.805,18.091
2022-07-12 04:46:00,29.053,24.874,27.805,18.091
2022-07-12 04:56:00,29.06,24.874,27.808,18.123
2022-07-12 05:06:00,29.06,24.874,27.808,18.123
2022-07-12 05:16:00,29.062,24.89,27.806,18.123
2022-07-12 05:26:00,29.064,24.89,27.809,18.125
2022-07-12 05:36:00,29.067,24.89,27.809,18.126
2022-07-12 05:46:00,29.071,24.89,27.809,18.126
2022-07-12 05:56:00,29.076,24.888,27.81,18.126
2022-07-12 06:06:00,29.079,24.891,27.81,18.128
2022-07-12 06:16:00,29.084,24.891,27.81,18.136
2022-07-12 06:26:00,29.085,24.889,27.811,18.137
2022-07-12 06:36:00,29.092,24.892,27.809,18.137
2022-07-12 06:46:00,29.093,24.89,27.808,18.143
2022-07-12 06:56:00,29.098,24.891,27.809,18.142
2022-07-12 07:06:00,29.094,24.892,27.81,18.138
2022-07-12 07:16:00,29.097,24.892,27.809,18.14
2022-07-12 07:26:00,29.097,24.891,27.809,18.138
2022-07-12 07:36:00,29.095,24.889,27.807,18.141
2022-07-12 07:46:00,29.094,24.89,27.808,18.144
2022-07-12 07:56:00,29.093,24.891,27.81,18.143
2022-07-12 08:06:00,29.09,24.891,27.809,18.14
2022-07-12 08:16:00,29.09,24.891,27.807,18.141
2022-07-12 08:26:00,29.089,24.892,27.808,18.144
2022-07-12 08:36:00,29.085,24.889,27.806,18.152
2022-07-12 08:46:00,29.078,24.89,27.803,18.152
2022-07-12 08:56:00,29.077,24.892,27.804,18.151
2022-07-12 09:06:00,29.077,24.888,27.805,18.149
2022-07-12 09:16:00,29.072,24.883,27.802,18.146
2022-07-12 09:26:00,29.068,24.881,27.801,18.152
2022-07-12 09:36:00,29.065,24.877,27.802,18.151
2022-07-12 09:46:00,29.055,24.872,27.798,18.151
2022-07-12 09:56:00,29.049,24.867,27.798,18.144
2022-07-12 10:16:00,29.041,24.852,27.798,18.141
2022-07-12 10:26:00,29.037,24.836,27.796,18.143
2022-07-12 10:36:00,29.036,24.834,27.794,18.142
2022-07-12 10:46:00,29.028,24.834,27.796,18.129
2022-07-12 10:56:00,29.03,24.829,27.797,18.123
2022-07-12 11:06:00,29.025,24.821,27.795,18.115
2022-07-12 11:16:00,29.026,24.816,27.796,18.101
2022-07-12 11:26:00,29.026,24.795,27.797,18.099
2022-07-12 11:36:00,29.028,24.775,27.796,18.097
2022-07-12 11:46:00,29.027,24.773,27.793,18.096
2022-07-12 11:56:00,29.023,24.77,27.794,18.096
2022-07-12 12:06:00,29.023,24.769,27.791,18.096
2022-07-12 12:16:00,29.023,24.768,27.789,18.095
2022-07-12 12:26:00,29.021,24.762,27.789,18.091
2022-07-12 12:36:00,29.02,24.757,27.789,18.09
2022-07-12 12:46:00,29.022,24.754,27.787,18.087
2022-07-12 12:56:00,29.015,24.751,27.787,18.083
2022-07-12 13:06:00,29.015,24.749,27.786,18.08
2022-07-12 13:16:00,29.015,24.74,27.787,18.081
2022-07-12 13:26:00,29.016,24.742,27.786,18.069
2022-07-12 13:36:00,29.014,24.742,27.786,18.067
2022-07-12 13:46:00,29.01,24.74,27.788,18.065
2022-07-12 13:56:00,29.012,24.743,27.789,18.065
2022-07-12 14:06:00,28.996,24.731,27.787,18.064
2022-07-12 14:16:00,28.999,24.744,27.787,18.064
2022-07-12 14:26:00,28.993,24.749,27.785,18.065
2022-07-12 14:36:00,28.987,24.759,27.784,18.061
2022-07-12 14:46:00,28.981,24.758,27.784,18.061
2022-07-12 14:56:00,28.981,24.756,27.784,18.062
2022-07-12 15:06:00,28.982,24.674,27.782,18.058
2022-07-12 15:16:00,28.981,24.675,27.781,18.058
2022-07-12 15:26:00,28.981,24.675,27.781,18.058
2022-07-12 15:36:00,28.981,24.669,27.78,18.058
2022-07-12 15:46:00,28.983,24.668,27.779,18.058
2022-07-12 15:56:00,28.982,24.667,27.779,18.056
2022-07-12 16:06:00,28.982,24.656,27.774,18.057
2022-07-12 16:16:00,28.981,24.654,27.773,18.056
2022-07-12 16:26:00,28.983,24.653,27.775,18.056
2022-07-12 16:36:00,28.985,24.654,27.774,18.055
2022-07-12 16:46:00,28.982,24.654,27.773,18.055
2022-07-12 16:56:00,28.982,24.654,27.774,18.056
2022-07-12 17:06:00,28.981,24.652,27.775,18.058
2022-07-12 17:16:00,28.98,24.65,27.774,18.058
2022-07-12 17:26:00,28.981,24.652,27.777,18.056
2022-07-12 17:36:00,28.984,24.652,27.774,18.056
2022-07-12 17:46:00,28.984,24.652,27.776,18.057
2022-07-12 17:56:00,28.985,24.652,27.776,18.055
2022-07-12 18:06:00,28.983,24.652,27.777,18.057
2022-07-12 18:16:00,28.985,24.651,27.777,18.055
2022-07-12 18:26:00,28.981,24.653,27.776,18.056
2022-07-12 18:36:00,28.983,24.657,27.78,18.056
2022-07-12 18:46:00,28.982,24.66,27.78,18.055
2022-07-12 18:56:00,28.983,24.662,27.78,18.057
2022-07-12 19:06:00,28.982,24.667,27.781,18.056
2022-07-12 19:16:00,28.982,24.669,27.782,18.055
2022-07-12 19:26:00,28.982,24.672,27.783,18.056
2022-07-12 19:36:00,28.979,24.672,27.785,18.056
2022-07-12 19:46:00,28.979,24.678,27.788,18.054
2022-07-12 19:56:00,28.979,24.68,27.787,18.055
2022-07-12 20:06:00,28.979,24.686,27.787,18.055
2022-07-12 20:16:00,28.98,24.691,27.788,18.055
2022-07-12 20:26:00,28.976,24.697,27.788,18.057
2022-07-12 20:36:00,28.976,24.699,27.789,18.056
2022-07-12 20:46:00,28.978,24.703,27.788,18.056
2022-07-12 20:56:00,28.977,24.708,27.789,18.056
2022-07-12 21:06:00,28.977,24.712,27.789,18.055
2022-07-12 21:16:00,28.976,24.717,27.79,18.056
2022-07-12 21:26:00,28.976,24.721,27.793,18.055
2022-07-12 21:36:00,28.976,24.724,27.791,18.054
2022-07-12 21:46:00,28.976,24.731,27.792,18.056
2022-07-12 21:56:00,28.975,24.736,27.791,18.057
2022-07-12 22:06:00,28.976,24.738,27.791,18.056
2022-07-12 22:16:00,28.975,24.742,27.792,18.057
2022-07-12 22:26:00,28.975,24.742,27.793,18.057
2022-07-12 22:36:00,28.975,24.754,27.793,18.057
2022-07-12 22:46:00,28.975,24.756,27.795,18.058
2022-07-12 22:56:00,28.975,24.758,27.795,18.057
2022-07-12 23:06:00,28.974,24.757,27.795,18.058
2022-07-12 23:16:00,28.974,24.758,27.794,18.056
2022-07-12 23:26:00,28.973,24.762,27.792,18.056
2022-07-12 23:36:00,28.972,24.768,27.795,18.056
2022-07-12 23:46:00,28.971,24.767,27.794,18.055
2022-07-12 23:56:00,28.969,24.769,27.794,18.056
2022-07-13 00:06:00,28.972,24.767,27.792,18.057
2022-07-13 00:16:00,28.971,24.769,27.793,18.054
2022-07-13 00:26:00,28.969,24.769,27.792,18.055
2022-07-13 00:36:00,28.972,24.768,27.793,18.058
2022-07-13 00:46:00,28.972,24.767,27.793,18.057
2022-07-13 00:56:00,28.97,24.767,27.793,18.056
2022-07-13 01:06:00,28.97,24.764,27.792,18.057
2022-07-13 01:16:00,28.97,24.764,27.793,18.058
2022-07-13 01:26:00,28.97,24.765,27.791,18.057
2022-07-13 01:36:00,28.969,24.763,27.792,18.057
2022-07-13 01:46:00,28.971,24.758,27.793,18.058
2022-07-13 01:56:00,28.971,24.761,27.793,18.055
2022-07-13 02:06:00,28.971,24.761,27.793,18.057
2022-07-13 02:16:00,28.971,24.742,27.793,18.057
2022-07-13 02:26:00,28.973,24.742,27.794,18.057
2022-07-13 02:36:00,28.973,24.742,27.794,18.055
2022-07-13 02:46:00,28.974,24.744,27.794,18.057
2022-07-13 02:56:00,28.977,24.742,27.794,18.057
2022-07-13 03:06:00,28.978,24.745,27.794,18.057
2022-07-13 03:16:00,28.979,24.742,27.794,18.057
2022-07-13 03:26:00,28.979,24.742,27.793,18.057
2022-07-13 03:36:00,28.979,24.742,27.796,18.056
2022-07-13 03:46:00,28.979,24.742,27.792,18.057
2022-07-13 03:56:00,28.979,24.741,27.791,18.058
2022-07-13 04:06:00,28.979,24.742,27.794,18.058
2022-07-13 04:16:00,28.979,24.746,27.793,18.059
2022-07-13 04:26:00,28.98,24.743,27.793,18.056
2022-07-13 04:46:00,28.979,24.745,27.792,18.056
2022-07-13 04:56:00,28.979,24.743,27.791,18.057
2022-07-13 05:06:00,28.977,24.744,27.792,18.056
2022-07-13 05:16:00,28.978,24.746,27.791,18.056
2022-07-13 05:26:00,28.978,24.746,27.791,18.056
2022-07-13 05:36:00,28.977,24.743,27.794,18.056
2022-07-13 05:46:00,28.977,24.745,27.792,18.057
2022-07-13 05:56:00,28.977,24.745,27.791,18.057
2022-07-13 06:06:00,28.974,24.744,27.794,18.055
2022-07-13 06:16:00,28.973,24.742,27.791,18.058
2022-07-13 06:26:00,28.973,24.744,27.794,18.058
2022-07-13 06:36:00,28.974,24.743,27.794,18.058
2022-07-13 06:46:00,28.974,24.743,27.792,18.057
2022-07-13 06:56:00,28.972,24.738,27.791,18.058
2022-07-13 07:06:00,28.973,24.738,27.791,18.058
2022-07-13 07:16:00,28.973,24.737,27.785,18.058
2022-07-13 07:26:00,28.973,24.755,27.785,18.058
2022-07-13 07:36:00,28.974,24.761,27.787,18.058
2022-07-13 07:46:00,28.974,24.761,27.787,18.057
2022-07-13 07:56:00,28.975,24.764,27.786,18.055
2022-07-13 08:06:00,28.975,24.763,27.786,18.056
2022-07-13 08:16:00,28.977,24.764,27.784,18.054
2022-07-13 08:26:00,28.976,24.765,27.78,18.055
2022-07-13 08:36:00,28.976,24.752,27.772,18.055
2022-07-13 08:46:00,28.973,24.736,27.775,18.054
2022-07-13 08:56:00,28.976,24.718,27.771,18.054
2022-07-13 09:06:00,28.974,24.717,27.764,18.054
2022-07-13 09:16:00,28.97,24.718,27.766,18.054
2022-07-13 09:26:00,28.965,24.694,27.759,18.055
2022-07-13 09:36:00,28.965,24.669,27.751,18.055
2022-07-13 09:46:00,28.964,24.661,27.748,18.054
2022-07-13 09:56:00,28.964,24.663,27.741,18.054
2022-07-13 10:06:00,28.953,24.658,27.731,18.044
2022-07-13 10:16:00,28.948,24.659,27.734,18.042
2022-07-13 10:26:00,28.942,24.599,27.717,18.042
