"time","Fe_142","Fe_583","Fe_10","Fe_9","Fe_113","Fe_379","Fe_477","Fe_350","Fe_1","Fe_186"
2023-05-08 18:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.045
2023-05-08 19:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0451666666667
2023-05-08 20:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0455
2023-05-08 21:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0455
2023-05-08 22:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0445
2023-05-08 23:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0445
2023-05-09 00:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.044
2023-05-09 01:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.043
2023-05-09 02:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0434
2023-05-09 03:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0421666666667
2023-05-09 04:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.0423333333333
2023-05-09 05:07:00,15.6003333333333,6.46766666666667,12.5535,8.50383333333333,13.6861666666667,5.05216666666667,25.037,27.5683333333333,36.0483333333333,34.04
