"time","Fs_542","Fs_544","Fs_560","Fs_389","Fs_483","Fs_481","Fs_18","Fs_405","Fs_51","Fs_2","Fs_475","Fs_357","Fs_7","Fs_130","Fs_208"
2022-07-15 05:06:00,21.857,31.929,6.678,27.995,23.104,20.853,20.284,23.406,18.43,13.449,26.802,22.474,22.598,25.864,20.594
2022-07-15 05:16:00,21.856,31.929,6.678,27.995,23.104,20.853,20.288,23.406,18.43,13.449,26.8,22.475,22.598,25.863,20.596
2022-07-15 05:26:00,21.852,31.929,6.68,27.995,23.103,20.855,20.285,23.406,18.43,13.449,26.8,22.474,22.598,25.865,20.596
2022-07-15 05:36:00,21.855,31.929,6.68,27.995,23.103,20.853,20.284,23.407,18.43,13.447,26.8,22.474,22.598,25.868,20.596
2022-07-15 05:46:00,21.852,31.931,6.68,27.995,23.103,20.853,20.284,23.406,18.43,13.447,26.8,22.474,22.597,25.868,20.594
2022-07-15 05:56:00,21.851,31.934,6.683,27.995,23.103,20.853,20.284,23.406,18.43,13.449,26.798,22.474,22.597,25.87,20.594
2022-07-15 06:06:00,21.853,31.932,6.68,27.995,23.103,20.853,20.28,23.407,18.43,13.449,26.797,22.474,22.599,25.868,20.597
2022-07-15 06:16:00,21.852,31.934,6.68,27.994,23.103,20.853,20.282,23.407,18.432,13.449,26.797,22.474,22.597,25.868,20.595
2022-07-15 06:26:00,21.852,31.93,6.68,27.996,23.105,20.853,20.28,23.407,18.429,13.449,26.799,22.472,22.597,25.868,20.597
2022-07-15 06:36:00,21.852,31.924,6.683,27.996,23.101,20.853,20.28,23.405,18.431,13.45,26.799,22.474,22.6,25.867,20.595
2022-07-15 06:46:00,21.852,31.929,6.681,27.995,23.103,20.853,20.28,23.405,18.429,13.448,26.798,22.474,22.598,25.871,20.595
2022-07-15 06:56:00,21.852,31.935,6.681,27.995,23.101,20.854,20.282,23.405,18.429,13.45,26.798,22.474,22.598,25.871,20.595
2022-07-15 07:06:00,21.85,31.935,6.681,27.995,23.103,20.854,20.282,23.405,18.429,13.448,26.797,22.472,22.598,25.869,20.595
2022-07-15 07:16:00,21.854,31.934,6.681,27.993,23.102,20.854,20.284,23.408,18.429,13.449,26.799,22.472,22.598,25.868,20.595
2022-07-15 07:26:00,21.849,31.935,6.679,27.993,23.101,20.854,20.282,23.405,18.427,13.45,26.797,22.472,22.599,25.868,20.595
2022-07-15 07:36:00,21.852,31.935,6.679,27.996,23.101,20.854,20.286,23.408,18.429,13.449,26.797,22.474,22.599,25.869,20.594
2022-07-15 07:46:00,21.85,31.937,6.679,27.996,23.099,20.855,20.287,23.406,18.428,13.449,26.795,22.472,22.603,25.869,20.593
2022-07-15 07:56:00,21.849,31.93,6.679,27.993,23.1,20.853,20.285,23.407,18.422,13.45,26.795,22.47,22.605,25.869,20.598
2022-07-15 08:06:00,21.848,31.938,6.675,27.994,23.1,20.855,20.289,23.414,18.416,13.449,26.796,22.47,22.605,25.867,20.6
2022-07-15 08:16:00,21.849,31.938,6.678,27.994,23.097,20.855,20.291,23.415,18.418,13.45,26.797,22.471,22.607,25.869,20.601
2022-07-15 08:26:00,21.852,31.936,6.674,27.992,23.097,20.856,20.29,23.416,18.415,13.451,26.794,22.47,22.608,25.866,20.6
2022-07-15 08:36:00,21.851,31.937,6.675,27.994,23.098,20.855,20.29,23.417,18.416,13.449,26.793,22.471,22.609,25.867,20.598
2022-07-15 08:46:00,21.85,31.937,6.677,27.992,23.097,20.856,20.292,23.418,18.417,13.448,26.794,22.471,22.608,25.868,20.602
2022-07-15 08:56:00,21.849,31.934,6.673,27.993,23.095,20.855,20.291,23.414,18.415,13.449,26.793,22.469,22.609,25.867,20.603
2022-07-15 09:06:00,21.848,31.934,6.673,27.991,23.096,20.854,20.293,23.418,18.418,13.45,26.794,22.47,22.608,25.866,20.604
2022-07-15 09:16:00,21.849,31.933,6.674,27.991,23.095,20.855,20.291,23.419,18.412,13.448,26.794,22.469,22.612,25.866,20.601
2022-07-15 09:26:00,21.846,31.933,6.674,27.99,23.095,20.856,20.29,23.417,18.414,13.449,26.793,22.468,22.612,25.857,20.606
2022-07-15 09:36:00,21.846,31.929,6.673,27.988,23.095,20.856,20.291,23.418,18.413,13.45,26.794,22.467,22.609,25.859,20.603
2022-07-15 09:46:00,21.848,31.928,6.673,27.99,23.095,20.856,20.295,23.416,18.411,13.449,26.79,22.467,22.609,25.857,20.603
2022-07-15 09:56:00,21.85,31.93,6.672,27.986,23.095,20.856,20.292,23.416,18.412,13.448,26.792,22.468,22.608,25.858,20.605
2022-07-15 10:06:00,21.849,31.93,6.672,27.988,23.097,20.857,20.291,23.415,18.413,13.448,26.793,22.466,22.609,25.858,20.604
2022-07-15 10:16:00,21.849,31.935,6.67,27.988,23.097,20.857,20.294,23.416,18.411,13.448,26.795,22.467,22.61,25.86,20.603
2022-07-15 10:26:00,21.852,31.935,6.673,27.989,23.097,20.856,20.292,23.417,18.412,13.449,26.792,22.463,22.612,25.851,20.6
2022-07-15 10:36:00,21.846,31.929,6.661,27.989,23.097,20.857,20.293,23.417,18.41,13.449,26.793,22.458,22.616,25.849,20.597
2022-07-15 10:46:00,21.848,31.929,6.66,27.983,23.096,20.855,20.295,23.393,18.415,13.45,26.79,22.453,22.614,25.846,20.591
2022-07-15 10:56:00,21.846,31.927,6.662,27.982,23.097,20.854,20.296,23.386,18.414,13.448,26.787,22.448,22.615,25.845,20.588
2022-07-15 11:06:00,21.845,31.919,6.661,27.982,23.097,20.856,20.295,23.368,18.416,13.448,26.784,22.444,22.613,25.842,20.588
2022-07-15 11:16:00,21.844,31.907,6.66,27.979,23.095,20.854,20.298,23.361,18.418,13.449,26.782,22.441,22.613,25.842,20.587
2022-07-15 11:26:00,21.848,31.911,6.661,27.98,23.093,20.854,20.298,23.361,18.414,13.451,26.785,22.439,22.614,25.843,20.59
2022-07-15 11:36:00,21.847,31.91,6.66,27.98,23.094,20.849,20.298,23.36,18.414,13.449,26.789,22.442,22.612,25.841,20.589
2022-07-15 11:46:00,21.847,31.909,6.658,27.981,23.092,20.851,20.297,23.361,18.416,13.448,26.782,22.439,22.612,25.832,20.585
2022-07-15 11:56:00,21.845,31.907,6.647,27.979,23.094,20.85,20.299,23.359,18.414,13.449,26.783,22.435,22.612,25.824,20.58
2022-07-15 12:06:00,21.843,31.891,6.643,27.98,23.09,20.849,20.295,23.359,18.418,13.451,26.781,22.433,22.613,25.825,20.583
2022-07-15 12:16:00,21.842,31.891,6.644,27.966,23.092,20.848,20.291,23.36,18.419,13.449,26.781,22.427,22.611,25.815,20.581
2022-07-15 12:26:00,21.842,31.893,6.645,27.969,23.091,20.849,20.291,23.358,18.419,13.448,26.782,22.426,22.614,25.807,20.584
2022-07-15 12:36:00,21.844,31.893,6.641,27.969,23.077,20.845,20.29,23.361,18.419,13.451,26.763,22.421,22.61,25.806,20.583
2022-07-15 12:46:00,21.843,31.9,6.645,27.961,23.074,20.844,20.292,23.359,18.421,13.451,26.771,22.42,22.61,25.806,20.583
2022-07-15 12:56:00,21.842,31.901,6.641,27.965,23.077,20.845,20.29,23.361,18.418,13.449,26.766,22.421,22.609,25.8,20.583
2022-07-15 13:06:00,21.839,31.894,6.64,27.959,23.075,20.845,20.289,23.358,18.42,13.449,26.771,22.419,22.609,25.802,20.582
2022-07-15 13:16:00,21.841,31.896,6.64,27.957,23.075,20.846,20.285,23.358,18.419,13.449,26.768,22.418,22.61,25.79,20.581
2022-07-15 13:26:00,21.824,31.89,6.631,27.954,23.074,20.848,20.277,23.347,18.421,13.451,26.763,22.415,22.609,25.79,20.581
2022-07-15 13:36:00,21.797,31.894,6.618,27.951,23.071,20.847,20.272,23.314,18.421,13.448,26.768,22.416,22.61,25.787,20.58
2022-07-15 13:46:00,21.793,31.881,6.621,27.953,23.07,20.845,20.271,23.312,18.421,13.45,26.725,22.414,22.605,25.784,20.581
2022-07-15 13:56:00,21.794,31.881,6.621,27.953,23.07,20.846,20.27,23.311,18.423,13.45,26.722,22.416,22.606,25.788,20.58
2022-07-15 14:06:00,21.794,31.881,6.621,27.953,23.07,20.846,20.27,23.311,18.423,13.45,26.734,22.415,22.607,25.789,20.579
2022-07-15 14:16:00,21.794,31.877,6.621,27.954,23.069,20.844,20.27,23.315,18.424,13.45,26.752,22.414,22.608,25.782,20.579
2022-07-15 14:26:00,21.792,31.886,6.617,27.956,23.07,20.821,20.266,23.314,18.421,13.449,26.741,22.411,22.602,25.783,20.579
2022-07-15 14:36:00,21.792,31.886,6.617,27.946,23.07,20.818,20.262,23.308,18.423,13.45,26.731,22.41,22.6,25.78,20.579
2022-07-15 14:46:00,21.79,31.891,6.616,27.947,23.069,20.815,20.264,23.308,18.422,13.449,26.725,22.409,22.592,25.781,20.574
2022-07-15 14:56:00,21.79,31.888,6.614,27.944,23.07,20.815,20.265,23.304,18.418,13.447,26.716,22.409,22.592,25.782,20.573
2022-07-15 15:06:00,21.794,31.892,6.618,27.945,23.069,20.815,20.265,23.298,18.417,13.45,26.716,22.412,22.595,25.78,20.575
2022-07-15 15:16:00,21.791,31.888,6.613,27.947,23.068,20.81,20.267,23.298,18.415,13.448,26.716,22.41,22.593,25.781,20.578
2022-07-15 15:26:00,21.792,31.889,6.616,27.95,23.069,20.814,20.263,23.301,18.417,13.451,26.714,22.411,22.599,25.78,20.577
2022-07-15 15:36:00,21.792,31.888,6.614,27.947,23.071,20.799,20.264,23.3,18.42,13.449,26.734,22.41,22.595,25.779,20.573
2022-07-15 15:46:00,21.79,31.826,6.611,27.95,23.067,20.799,20.263,23.298,18.416,13.45,26.716,22.409,22.587,25.776,20.572
2022-07-15 15:56:00,21.792,31.801,6.609,27.95,23.068,20.799,20.263,23.297,18.418,13.449,26.717,22.409,22.586,25.777,20.572
2022-07-15 16:06:00,21.791,31.804,6.61,27.951,23.067,20.799,20.264,23.297,18.416,13.449,26.722,22.409,22.588,25.776,20.573
2022-07-15 16:16:00,21.791,31.765,6.609,27.953,23.067,20.799,20.264,23.298,18.418,13.447,26.731,22.409,22.586,25.776,20.571
2022-07-15 16:26:00,21.792,31.791,6.609,27.952,23.067,20.796,20.262,23.3,18.418,13.449,26.724,22.409,22.586,25.776,20.572
2022-07-15 16:36:00,21.792,31.788,6.611,27.953,23.07,20.797,20.263,23.298,18.417,13.447,26.721,22.408,22.589,25.777,20.572
2022-07-15 16:46:00,21.791,31.797,6.611,27.953,23.069,20.794,20.263,23.3,18.417,13.45,26.745,22.408,22.594,25.779,20.571
2022-07-15 16:56:00,21.791,31.797,6.611,27.953,23.069,20.794,20.263,23.299,18.417,13.449,26.759,22.409,22.597,25.779,20.572
2022-07-15 17:06:00,21.792,31.799,6.611,27.953,23.071,20.798,20.264,23.297,18.418,13.448,26.76,22.41,22.598,25.779,20.57
2022-07-15 17:16:00,21.792,31.798,6.61,27.954,23.069,20.799,20.26,23.3,18.417,13.449,26.762,22.409,22.598,25.78,20.569
2022-07-15 17:26:00,21.792,31.782,6.61,27.955,23.071,20.799,20.262,23.298,18.417,13.45,26.764,22.41,22.598,25.781,20.571
2022-07-15 17:36:00,21.79,31.791,6.609,27.954,23.071,20.801,20.262,23.3,18.417,13.449,26.766,22.408,22.6,25.779,20.571
2022-07-15 17:46:00,21.791,31.795,6.611,27.956,23.069,20.802,20.262,23.298,18.417,13.449,26.764,22.409,22.599,25.779,20.57
2022-07-15 17:56:00,21.791,31.808,6.61,27.954,23.069,20.804,20.263,23.3,18.417,13.446,26.765,22.412,22.599,25.78,20.571
2022-07-15 18:06:00,21.792,31.812,6.609,27.954,23.07,20.805,20.264,23.302,18.415,13.448,26.767,22.41,22.601,25.782,20.574
2022-07-15 18:16:00,21.792,31.818,6.611,27.957,23.07,20.806,20.265,23.303,18.416,13.449,26.768,22.411,22.602,25.782,20.572
2022-07-15 18:26:00,21.79,31.83,6.611,27.956,23.071,20.806,20.264,23.302,18.414,13.449,26.768,22.41,22.601,25.782,20.574
2022-07-15 18:36:00,21.79,31.887,6.61,27.955,23.074,20.806,20.263,23.305,18.416,13.447,26.768,22.411,22.603,25.784,20.573
2022-07-15 18:46:00,21.791,31.893,6.61,27.954,23.073,20.804,20.267,23.306,18.415,13.448,26.77,22.412,22.602,25.784,20.574
2022-07-15 18:56:00,21.791,31.894,6.612,27.957,23.074,20.804,20.27,23.312,18.415,13.448,26.771,22.414,22.607,25.785,20.575
2022-07-15 19:06:00,21.791,31.892,6.609,27.953,23.076,20.802,20.271,23.311,18.417,13.449,26.771,22.414,22.607,25.788,20.577
2022-07-15 19:16:00,21.789,31.892,6.61,27.954,23.078,20.8,20.269,23.315,18.418,13.45,26.771,22.415,22.603,25.788,20.577
2022-07-15 19:26:00,21.792,31.886,6.612,27.955,23.078,20.8,20.272,23.315,18.417,13.449,26.773,22.414,22.601,25.789,20.576
2022-07-15 19:36:00,21.792,31.883,6.614,27.954,23.082,20.801,20.272,23.32,18.418,13.448,26.774,22.415,22.605,25.791,20.578
2022-07-15 19:46:00,21.792,31.889,6.613,27.957,23.085,20.802,20.275,23.321,18.416,13.449,26.774,22.416,22.604,25.795,20.578
2022-07-15 19:56:00,21.792,31.888,6.612,27.957,23.09,20.804,20.275,23.325,18.418,13.447,26.774,22.417,22.603,25.796,20.579
2022-07-15 20:06:00,21.791,31.887,6.614,27.96,23.092,20.806,20.277,23.327,18.419,13.448,26.773,22.418,22.604,25.796,20.58
2022-07-15 20:16:00,21.791,31.899,6.613,27.958,23.092,20.806,20.279,23.331,18.417,13.447,26.775,22.417,22.602,25.797,20.579
2022-07-15 20:26:00,21.792,31.897,6.612,27.959,23.095,20.804,20.278,23.331,18.418,13.45,26.775,22.417,22.605,25.798,20.579
2022-07-15 20:36:00,21.793,31.888,6.614,27.961,23.096,20.811,20.278,23.33,18.419,13.448,26.776,22.418,22.604,25.798,20.576
2022-07-15 20:46:00,21.792,31.888,6.619,27.961,23.095,20.812,20.282,23.333,18.418,13.449,26.775,22.417,22.604,25.799,20.579
2022-07-15 20:56:00,21.794,31.882,6.616,27.962,23.096,20.813,20.281,23.361,18.419,13.448,26.775,22.419,22.603,25.799,20.58
2022-07-15 21:06:00,21.795,31.884,6.615,27.96,23.099,20.813,20.279,23.362,18.418,13.449,26.776,22.42,22.601,25.799,20.58
2022-07-15 21:16:00,21.793,31.891,6.615,27.96,23.097,20.814,20.287,23.364,18.419,13.448,26.777,22.421,22.602,25.802,20.579
2022-07-15 21:26:00,21.796,31.889,6.616,27.96,23.096,20.815,20.287,23.365,18.417,13.447,26.777,22.421,22.604,25.803,20.577
2022-07-15 21:36:00,21.799,31.893,6.618,27.962,23.098,20.813,20.286,23.363,18.417,13.448,26.779,22.421,22.604,25.802,20.58
2022-07-15 21:46:00,21.799,31.893,6.622,27.962,23.1,20.807,20.287,23.363,18.418,13.447,26.777,22.42,22.604,25.804,20.579
2022-07-15 21:56:00,21.802,31.882,6.619,27.964,23.101,20.807,20.287,23.365,18.42,13.448,26.779,22.422,22.603,25.804,20.579
2022-07-15 22:06:00,21.813,31.887,6.621,27.968,23.102,20.809,20.289,23.365,18.42,13.447,26.778,22.422,22.606,25.804,20.58
2022-07-15 22:16:00,21.823,31.891,6.62,27.969,23.102,20.806,20.296,23.362,18.418,13.448,26.78,22.42,22.606,25.806,20.578
2022-07-15 22:26:00,21.826,31.89,6.624,27.971,23.102,20.804,20.294,23.362,18.417,13.449,26.781,22.422,22.606,25.806,20.581
2022-07-15 22:36:00,21.828,31.891,6.631,27.975,23.107,20.809,20.294,23.361,18.417,13.448,26.782,22.423,22.609,25.808,20.58
2022-07-15 22:46:00,21.831,31.896,6.63,27.978,23.105,20.814,20.293,23.362,18.416,13.449,26.782,22.422,22.608,25.807,20.581
2022-07-15 22:56:00,21.83,31.898,6.632,27.979,23.106,20.817,20.29,23.361,18.415,13.448,26.783,22.423,22.605,25.811,20.578
2022-07-15 23:06:00,21.836,31.897,6.634,27.982,23.107,20.825,20.292,23.359,18.417,13.448,26.782,22.424,22.606,25.81,20.581
2022-07-15 23:16:00,21.834,31.897,6.634,27.981,23.106,20.839,20.293,23.358,18.418,13.449,26.782,22.423,22.605,25.809,20.578
2022-07-15 23:26:00,21.837,31.896,6.641,27.982,23.107,20.843,20.297,23.356,18.417,13.448,26.785,22.428,22.605,25.812,20.579
2022-07-15 23:36:00,21.842,31.901,6.641,27.982,23.109,20.844,20.299,23.356,18.419,13.45,26.784,22.429,22.607,25.812,20.579
2022-07-15 23:46:00,21.847,31.896,6.641,27.983,23.108,20.846,20.299,23.355,18.418,13.449,26.787,22.431,22.606,25.816,20.579
2022-07-15 23:56:00,21.851,31.905,6.643,27.985,23.109,20.846,20.301,23.357,18.411,13.449,26.787,22.431,22.604,25.816,20.58
2022-07-16 00:06:00,21.854,31.922,6.644,27.986,23.106,20.845,20.302,23.377,18.41,13.448,26.788,22.432,22.605,25.817,20.579
2022-07-16 00:16:00,21.852,31.927,6.644,27.986,23.105,20.844,20.3,23.382,18.41,13.45,26.787,22.433,22.605,25.82,20.584
2022-07-16 00:26:00,21.854,31.93,6.644,27.987,23.106,20.845,20.301,23.387,18.414,13.449,26.792,22.434,22.602,25.821,20.584
2022-07-16 00:36:00,21.854,31.929,6.646,27.988,23.104,20.846,20.3,23.396,18.418,13.448,26.793,22.433,22.603,25.82,20.583
2022-07-16 00:46:00,21.855,31.928,6.645,27.987,23.106,20.848,20.301,23.398,18.417,13.448,26.792,22.435,22.6,25.821,20.582
2022-07-16 00:56:00,21.855,31.928,6.645,27.988,23.107,20.847,20.3,23.399,18.421,13.448,26.794,22.433,22.602,25.822,20.581
2022-07-16 01:06:00,21.86,31.933,6.645,27.988,23.106,20.848,20.3,23.401,18.423,13.448,26.794,22.434,22.599,25.824,20.581
2022-07-16 01:16:00,21.855,31.934,6.645,27.991,23.108,20.848,20.302,23.402,18.421,13.447,26.795,22.433,22.6,25.829,20.58
2022-07-16 01:26:00,21.863,31.934,6.647,27.991,23.107,20.845,20.301,23.404,18.425,13.447,26.799,22.439,22.602,25.83,20.582
2022-07-16 01:36:00,21.862,31.934,6.649,27.993,23.108,20.847,20.303,23.407,18.429,13.449,26.8,22.438,22.598,25.83,20.581
2022-07-16 01:46:00,21.863,31.935,6.651,27.992,23.11,20.848,20.302,23.407,18.431,13.448,26.798,22.439,22.598,25.832,20.585
2022-07-16 01:56:00,21.863,31.936,6.651,27.994,23.108,20.847,20.299,23.409,18.434,13.45,26.799,22.44,22.595,25.831,20.587
2022-07-16 02:06:00,21.867,31.934,6.65,27.993,23.109,20.848,20.303,23.412,18.441,13.449,26.801,22.438,22.597,25.831,20.589
2022-07-16 02:16:00,21.864,31.934,6.65,27.994,23.108,20.846,20.302,23.413,18.44,13.451,26.8,22.441,22.598,25.845,20.588
2022-07-16 02:26:00,21.865,31.931,6.65,27.995,23.11,20.85,20.301,23.413,18.444,13.448,26.801,22.441,22.597,25.846,20.59
2022-07-16 02:36:00,21.863,31.936,6.65,27.994,23.11,20.851,20.303,23.415,18.442,13.448,26.802,22.441,22.597,25.846,20.589
2022-07-16 02:46:00,21.864,31.934,6.65,27.996,23.109,20.849,20.3,23.415,18.453,13.45,26.801,22.445,22.596,25.848,20.591
2022-07-16 02:56:00,21.864,31.92,6.657,27.998,23.11,20.852,20.301,23.419,18.453,13.448,26.803,22.477,22.596,25.856,20.591
2022-07-16 03:06:00,21.862,31.92,6.654,27.996,23.118,20.852,20.299,23.419,18.454,13.449,26.834,22.477,22.595,25.859,20.591
2022-07-16 03:16:00,21.834,31.921,6.658,27.998,23.118,20.851,20.298,23.42,18.454,13.448,26.835,22.478,22.595,25.858,20.592
2022-07-16 03:26:00,21.878,31.924,6.658,28.006,23.119,20.855,20.296,23.419,18.455,13.449,26.843,22.479,22.594,25.875,20.593
2022-07-16 03:36:00,21.883,31.927,6.664,28.006,23.132,20.853,20.292,23.42,18.453,13.448,26.849,22.477,22.593,25.875,20.594
2022-07-16 03:46:00,21.886,31.925,6.666,28.009,23.14,20.853,20.284,23.421,18.456,13.451,26.847,22.478,22.596,25.877,20.601
2022-07-16 03:56:00,21.882,31.904,6.668,28.021,23.141,20.854,20.282,23.418,18.464,13.45,26.849,22.481,22.592,25.879,20.602
2022-07-16 04:06:00,21.893,31.89,6.67,28.023,23.14,20.852,20.281,23.406,18.465,13.45,26.85,22.478,22.592,25.879,20.602
2022-07-16 04:16:00,21.89,31.889,6.67,28.027,23.139,20.852,20.282,23.407,18.466,13.449,26.851,22.48,22.594,25.878,20.602
2022-07-16 04:26:00,21.895,31.89,6.672,28.028,23.138,20.853,20.281,23.403,18.466,13.447,26.85,22.48,22.593,25.88,20.602
2022-07-16 04:36:00,21.894,31.89,6.671,28.027,23.141,20.855,20.278,23.405,18.465,13.449,26.848,22.477,22.591,25.879,20.603
2022-07-16 04:46:00,21.891,31.891,6.671,28.027,23.139,20.852,20.281,23.405,18.465,13.449,26.851,22.479,22.592,25.879,20.601
2022-07-16 04:56:00,21.892,31.89,6.671,28.026,23.138,20.854,20.279,23.404,18.467,13.451,26.849,22.478,22.594,25.88,20.602
2022-07-16 05:06:00,21.893,31.892,6.671,28.028,23.139,20.852,20.278,23.403,18.464,13.448,26.85,22.48,22.591,25.878,20.6
2022-07-16 05:16:00,21.891,31.893,6.673,28.025,23.139,20.853,20.279,23.403,18.464,13.448,26.85,22.477,22.593,25.88,20.602
2022-07-16 05:26:00,21.895,31.893,6.675,28.027,23.138,20.855,20.279,23.405,18.466,13.45,26.849,22.479,22.59,25.88,20.599
2022-07-16 05:36:00,21.892,31.895,6.675,28.027,23.138,20.852,20.28,23.404,18.464,13.45,26.852,22.48,22.592,25.882,20.603
2022-07-16 05:46:00,21.896,31.895,6.675,28.024,23.14,20.865,20.278,23.399,18.468,13.45,26.851,22.482,22.592,25.882,20.602
2022-07-16 05:56:00,21.895,31.898,6.675,28.025,23.141,20.874,20.281,23.402,18.467,13.449,26.853,22.483,22.592,25.882,20.602
2022-07-16 06:06:00,21.897,31.898,6.68,28.025,23.141,20.876,20.28,23.4,18.469,13.449,26.853,22.482,22.592,25.882,20.606
2022-07-16 06:16:00,21.895,31.898,6.682,28.037,23.141,20.874,20.279,23.4,18.469,13.449,26.858,22.482,22.592,25.884,20.604
2022-07-16 06:26:00,21.897,31.9,6.68,28.041,23.141,20.874,20.279,23.398,18.468,13.447,26.858,22.482,22.593,25.884,20.604
2022-07-16 06:36:00,21.898,31.899,6.68,28.04,23.141,20.877,20.281,23.398,18.47,13.45,26.857,22.48,22.595,25.884,20.604
2022-07-16 06:46:00,21.896,31.904,6.68,28.037,23.145,20.877,20.28,23.398,18.468,13.45,26.857,22.482,22.594,25.883,20.604
2022-07-16 06:56:00,21.899,31.908,6.68,28.036,23.145,20.879,20.278,23.399,18.471,13.45,26.858,22.48,22.594,25.883,20.605
2022-07-16 07:06:00,21.897,31.91,6.683,28.034,23.141,20.877,20.278,23.4,18.469,13.45,26.858,22.48,22.595,25.883,20.603
2022-07-16 07:16:00,21.899,31.911,6.683,28.036,23.143,20.877,20.276,23.4,18.471,13.45,26.858,22.482,22.595,25.884,20.601
2022-07-16 07:26:00,21.9,31.908,6.681,28.035,23.143,20.873,20.279,23.398,18.47,13.448,26.856,22.482,22.598,25.882,20.599
2022-07-16 07:36:00,21.9,31.903,6.681,28.032,23.142,20.869,20.283,23.401,18.466,13.449,26.855,22.483,22.6,25.883,20.598
2022-07-16 07:46:00,21.899,31.905,6.679,28.022,23.143,20.868,20.287,23.402,18.464,13.448,26.852,22.483,22.608,25.883,20.597
2022-07-16 07:56:00,21.898,31.909,6.68,28.016,23.14,20.865,20.287,23.404,18.463,13.449,26.851,22.481,22.607,25.884,20.593
2022-07-16 08:06:00,21.898,31.909,6.68,28.016,23.14,20.865,20.287,23.404,18.462,13.449,26.847,22.482,22.611,25.882,20.594
2022-07-16 08:16:00,21.897,31.905,6.681,28.015,23.139,20.864,20.286,23.409,18.463,13.45,26.843,22.481,22.61,25.88,20.593
2022-07-16 08:26:00,21.897,31.904,6.681,28.015,23.138,20.855,20.288,23.413,18.462,13.449,26.84,22.481,22.61,25.88,20.593
2022-07-16 08:36:00,21.897,31.911,6.682,28.017,23.138,20.856,20.292,23.415,18.461,13.45,26.843,22.481,22.61,25.88,20.593
2022-07-16 08:46:00,21.897,31.912,6.68,28.013,23.138,20.856,20.292,23.413,18.461,13.449,26.841,22.482,22.609,25.878,20.595
2022-07-16 08:56:00,21.897,31.917,6.683,28.01,23.137,20.854,20.288,23.417,18.462,13.448,26.839,22.48,22.61,25.876,20.594
2022-07-16 09:06:00,21.898,31.931,6.684,28.01,23.136,20.855,20.287,23.416,18.461,13.45,26.836,22.481,22.609,25.876,20.594
2022-07-16 09:16:00,21.896,31.934,6.683,28.008,23.136,20.855,20.286,23.414,18.461,13.449,26.84,22.481,22.61,25.877,20.594
2022-07-16 09:26:00,21.898,31.933,6.686,28.009,23.135,20.854,20.287,23.413,18.463,13.45,26.845,22.479,22.608,25.877,20.594
2022-07-16 09:36:00,21.898,31.922,6.686,28.012,23.138,20.854,20.288,23.416,18.462,13.45,26.847,22.481,22.611,25.877,20.594
2022-07-16 09:46:00,21.9,31.917,6.686,28.012,23.135,20.854,20.288,23.407,18.462,13.45,26.851,22.48,22.608,25.876,20.595
2022-07-16 09:56:00,21.899,31.918,6.688,28.01,23.137,20.856,20.287,23.407,18.465,13.449,26.852,22.48,22.609,25.877,20.595
2022-07-16 10:06:00,21.899,31.918,6.685,28.012,23.138,20.854,20.286,23.408,18.466,13.448,26.853,22.479,22.609,25.877,20.595
2022-07-16 10:16:00,21.897,31.915,6.684,28.013,23.136,20.854,20.288,23.407,18.467,13.449,26.852,22.481,22.609,25.878,20.594
2022-07-16 10:26:00,21.896,31.91,6.683,28.014,23.137,20.855,20.286,23.41,18.465,13.448,26.852,22.479,22.609,25.877,20.595
2022-07-16 10:36:00,21.898,31.916,6.685,28.013,23.135,20.857,20.286,23.41,18.461,13.447,26.851,22.48,22.61,25.873,20.592
2022-07-16 10:46:00,21.893,31.929,6.686,28.009,23.135,20.858,20.286,23.417,18.46,13.45,26.849,22.479,22.61,25.869,20.594
