"year","campaign","date","species","sample_id","psi_tlp","psi_ft","elasticity_sym","elasticity_tot","capacitance_tlp_sym","capacitance_tlp_tot","capacitance_ft_sym","capacitance_ft_tot","rwc_tot_tlp","rwc_sym_tlp","mean_psi_bar","psi_midday_mpa","pheno_start_doy","doy","leaf_age_d","gmin","p12","p50","p88","T5","T50","T95"
"2024","3",2024-08-13,"FASY","FASY_02",-2.01499499067094,-1.46106605918868,7.53921399567493,17.3389988257572,0.0100738493408368,0.00438023594695298,0.0100738493408368,0.00438023594695298,92.9865496088043,72.5096621060178,-15.25,-1.525,104,226,122,3.49441983885341,-3.18744225,-3.691579654,-4.195712607,50.9478994478941,52.4384377903203,53.2954347515912
"2024","3",2024-08-13,"FASY","FASY_03",-1.80731444632625,-1.31726246397907,6.50741977892333,16.9992819656321,0.0104674602378133,0.00400700205598989,0.0104674602378133,0.00400700205598989,94.2597801911437,72.8850735773561,-14.25,-1.425,104,226,122,12.7666634934514,-3.985697006,-4.610384852,-5.816640833,42.7544249924812,51.6193948248192,57.3873253740918
"2024","3",2024-08-13,"FASY","FASY_04",-2.29728223536694,-1.88301427281219,7.57570115800305,7.84119371152594,0.00945548592526787,0.00913533555078993,0.00945548592526787,0.00913533555078993,87.7801785990407,81.9670410462835,-17.6,-1.76,104,226,122,2.87561102186397,-2.086604317,-3.831138989,-4.343744666,44.58368136518,52.3538357242288,57.3023293420196
"2024","4",2024-09-23,"FREX","FREX_05",-2.92805237002046,-2.3921373660594,8.77125822979965,27.4582203096019,0.00706783698025057,0.00225775096058307,0.00706783698025057,0.00225775096058307,95.4600891130198,81.6972193035839,-30.54,-3.054,138,267,129,12.9851561346677,-4.154119538,-5.982335351,-8.802569819,50.5438618956561,51.409929352742,51.9033030505061
"2024","4",2024-09-23,"FREX","FREX_06",-2.67803158920405,-2.44995636768649,8.2348399650251,16.7031025953154,0.0110880496560789,0.0054665481410424,0.0110880496560789,0.0054665481410424,95.8980730576994,91.4834753093652,-31.82,-3.182,138,267,129,17.1614829224919,-3.576319311,-5.021437384,-6.466528495,50.3284431432235,51.3151832797034,51.8783656887458
"2024","4",2024-09-23,"FREX","FREX_07",-2.89451854036319,-2.49748895935004,8.43830155080358,10.2797997518934,0.00728502728642251,0.00598000530480593,0.00728502728642251,0.00598000530480593,91.5275937566838,86.283398241307,-31.14,-3.114,138,267,129,4.62967806953629,-2.92487799,-4.065593076,-5.206292893,50.1373947174861,51.2509789395567,51.8878235831952
"2024","4",2024-09-23,"FREX","FREX_08",-2.65682729688912,-2.33120676270227,7.68274335955768,13.224911057756,0.00859251849927998,0.0049916490291634,0.00859251849927998,0.0049916490291634,93.9071118412866,87.7440082549543,-32.14,-3.214,138,267,129,15.5237706618331,-4.176271151,-5.485671213,-6.795086942,49.7158001519901,51.1015072696039,51.897395748287
"2024","4",2024-09-23,"FASY","FASY_01",-1.68828189882978,-1.13728683791766,7.45469463608171,34.2706157479044,0.0118403580409253,0.00257556660861486,0.0118403580409253,0.00257556660861486,96.1000412069895,67.3635628449228,-22.505,-2.2505,104,267,163,6.36059156910685,-2.820671606,-3.266647121,-4.069653269,49.4327040005138,55.4021979967362,59.0692300233379
"2024","4",2024-09-23,"FASY","FASY_02",-1.66095606017733,-0.978560792830912,7.83204217263938,14.9404467966851,0.0100021924334486,0.00524332331045184,0.0100021924334486,0.00524332331045184,91.3435597325675,58.9155135582837,-21.095,-2.1095,104,267,163,7.62940824494206,-3.82520335,-4.106105661,-4.386994696,53.0188293579931,56.4837083317601,58.5300464614906
"2024","4",2024-09-23,"FASY","FASY_03",-1.8920435024563,-1.24479661058666,7.77099018598746,38.1473922958829,0.00993799472824447,0.0020244649726665,0.00993799472824447,0.0020244649726665,96.5199397262728,65.7911199700553,-23.555,-2.3555,104,267,163,8.11224638607413,-4.044641315,-4.293433841,-4.542317438,48.5650508470747,55.7988023120585,60.3287135187784
"2024","4",2024-09-23,"FASY","FASY_04",-1.58990642163725,-0.902813017535059,7.7527004187064,16.8460032632622,0.010382965115313,0.00477834515041602,0.010382965115313,0.00477834515041602,92.138844423904,56.784034912279,-18.975,-1.8975,104,267,163,4.07451402929744,-3.023204146,-3.924492126,-5.117557091,51.201462145704,56.7017461434177,60.0493479348935
